Name,Breed,Weight,Height,Life Expectancy,Coat Length,Grooming Needs,Energy Level,Intelligence Level,Playfulness,Vocalization,Adaptability
Chie,Siamese,5.3,25,14,2,1,9,6,10,10,9
Love Bug,Siamese,4.3,22,15,1,1,7,7,10,9,9
Bitsi,Ragdoll,6.7,26,17,3,2,3,7,5,3,7
Jasmine,Siamese,5.4,21,14,2,1,7,7,8,9,8
Gemini,Siamese,5.4,22,13,1,1,8,7,8,8,8
Lambchop,Sphynx,4.0,26,13,0,0,6,6,6,8,8
Hemingway,Siamese,3.9,25,15,2,1,7,7,9,9,8
Chika,Sphynx,5.0,26,13,0,0,6,5,6,7,8
Licorice,Siamese,3.6,23,15,1,1,9,6,10,9,10
Nori,Siamese,5.0,22,15,1,1,9,6,10,10,10
Nao,Siamese,6.0,24,14,2,1,9,6,10,10,8
Shin,Persian,6.0,26,12,3,3,4,5,5,4,5
Hippie,Siamese,4.3,21,14,2,1,7,6,8,8,8
Boo,Siamese,3.0,22,15,2,1,7,8,8,9,8
Crocket,Siamese,5.6,22,12,2,1,7,7,9,10,8
Sake,Siamese,4.8,24,13,2,1,9,8,8,8,10
French,Persian,6.5,29,11,3,3,4,4,4,4,5
Amore,Siamese,3.4,20,15,2,1,9,7,9,10,8
Tigger,Khao Manee,3.2,22,16,1,1,6,6,7,3,8
Eliazar,Siamese,4.7,20,15,2,1,9,6,8,10,8
Tempo,Siamese,4.1,24,13,2,1,8,6,8,8,10
Cute,Siamese,4.9,25,14,2,1,9,8,10,10,10
Masuru,Khao Manee,5.0,20,12,1,1,6,7,9,3,10
Hiroki,Persian,4.8,26,15,3,3,5,6,4,4,6
Nala,Siamese,4.0,26,14,2,1,8,8,9,9,9
Miki,Ragdoll,7.7,28,14,3,2,3,5,5,4,8
Juniper,Siamese,4.6,21,12,2,1,8,8,9,9,10
Jiro,Siamese,3.9,24,15,2,1,7,7,9,8,8
Daffodil,Siamese,5.2,25,14,2,1,7,7,9,8,8
Mirage,Siamese,5.0,20,13,1,1,9,7,10,9,9
Jimbo,Siamese,4.8,21,15,2,1,9,7,10,9,8
Haruko,Siamese,4.2,24,15,2,1,8,8,10,9,10
Kabuki,Siamese,4.6,26,13,1,1,7,7,10,10,10
Demi,Siamese,4.4,24,14,2,1,8,8,9,8,9
Yoshie,Sphynx,4.0,24,12,0,0,6,5,7,9,8
Hickle,Siamese,3.4,25,14,1,1,9,8,8,10,8
Pharaoh,Siamese,5.6,20,13,2,1,9,7,10,8,9
Akina,Siamese,5.5,26,14,1,1,7,8,8,10,8
Shira,Abyssinian,4.6,21,12,1,0,8,8,9,7,10
Checkers,Siamese,4.5,22,15,2,1,9,8,9,10,9
Umeko,Siamese,5.7,25,13,2,1,9,7,9,9,8
Dante,Siamese,4.8,26,13,1,1,7,7,9,8,10
Kimi,Siamese,4.5,20,14,1,1,8,6,10,9,9
Cricket,Persian,5.2,32,10,3,3,5,6,3,3,6
Bambi,Siamese,5.3,25,13,2,1,7,8,10,9,10
Booboo,Persian,5.6,30,14,3,3,3,5,5,4,4
Sake,Siamese,4.3,20,15,1,1,8,6,9,8,9
Jellybean,Khao Manee,4.7,25,16,2,1,7,6,7,5,10
Akira,Siamese,4.6,26,15,2,1,8,8,8,10,9
Catwoman,Siamese,5.8,24,14,1,1,9,7,9,8,8
Nietzsche,Siamese,4.1,20,14,2,1,8,6,10,9,8
Queen,Siamese,5.0,24,14,2,1,9,6,9,8,8
Tabby,Bengal,4.2,33,16,1,1,10,6,9,6,9
Kuro,Abyssinian,3.3,25,14,1,0,9,7,9,7,8
Koto,Siamese,4.2,21,14,2,1,7,6,10,10,9
Galileo,Siamese,4.0,24,15,1,1,7,7,9,10,8
Hopper,Siamese,4.1,21,13,2,1,8,6,10,9,8
Sumo,Siamese,5.2,20,15,2,1,9,8,8,9,8
Lancelot,Siamese,3.0,22,15,1,1,7,7,10,8,8
Frisky,Munchkin,3.3,21,12,1,1,6,6,8,6,7
Mars,Siamese,3.3,25,12,1,1,9,8,8,8,8
Godiva,Siamese,5.5,21,13,2,1,9,7,10,10,10
Feline,Sphynx,4.4,26,13,0,0,6,5,7,8,9
Koto,Persian,6.1,29,15,3,3,5,6,3,4,6
Suzuki,Siamese,6.0,20,13,2,1,7,6,9,9,8
Buggles,Siamese,5.2,25,12,1,1,7,6,10,9,10
Samurai,Siamese,4.5,21,13,2,1,8,7,8,10,9
Demi,Siamese,3.1,21,14,1,1,7,6,9,9,10
Keiji,Siamese,3.6,20,14,2,1,8,7,10,9,9
Typhoon,Siamese,5.9,24,14,2,1,8,8,9,10,10
Euclid,Siamese,4.4,22,12,2,1,9,6,9,9,8
Hisoka,Siamese,5.7,20,13,1,1,8,6,9,9,8
Escrow,Persian,5.0,27,14,3,3,3,5,3,2,6
Ferrari,Siamese,5.8,23,12,1,1,9,7,10,9,8
Blossom,Siamese,4.7,26,12,2,1,8,6,10,10,10
Ivy,Siamese,5.2,23,13,1,1,7,8,9,8,8
Cupcake,British Shorthair,6.8,28,15,1,1,4,5,5,4,8
Penelope,Bengal,5.1,26,13,1,1,8,6,10,6,8
Baby Bear,Siamese,3.4,21,15,2,1,8,8,10,10,8
Bento,Siamese,5.4,25,14,1,1,7,6,10,8,10
Radar,Sphynx,3.4,23,13,0,0,8,7,7,8,9
Zorro,Siamese,4.2,20,12,1,1,9,8,9,9,10
Bunny,Persian,6.0,32,12,3,3,3,5,4,2,4
Aragorn,Siamese,4.9,21,15,1,1,9,6,8,8,10
Vega,Siamese,4.0,25,15,1,1,9,8,10,9,9
Geisha,Siamese,5.1,20,14,1,1,9,7,9,8,9
Zippy,Bengal,4.9,35,13,2,1,8,6,10,7,8
Hikari,Siamese,5.5,25,13,2,1,7,8,8,8,8
Momo,Siamese,5.5,22,15,1,1,9,8,10,8,9
Marie,Abyssinian,4.8,23,11,2,0,7,6,7,6,10
Benita,Siamese,3.4,23,14,2,1,8,6,10,8,10
Yuki,Abyssinian,4.0,22,12,1,0,8,7,8,5,8
Calypso,Siamese,5.9,24,14,1,1,9,8,8,10,10
Buggles,Siamese,3.4,25,13,1,1,8,8,9,8,8
Licorice,Siamese,5.9,25,15,1,1,7,7,9,10,9
Jujube,Siamese,4.4,26,12,2,1,9,8,9,10,9
Cuddles,Siamese,4.5,24,13,2,1,7,7,10,9,10
Athena,Siamese,3.2,20,12,2,1,7,7,8,8,9
Yoshie,Siamese,3.9,22,15,2,1,9,8,8,10,9
Fresca,Siamese,5.7,26,15,1,1,9,8,8,8,10
Augustus,Siamese,5.0,25,14,1,1,9,6,9,8,10
Kioshi,Persian,3.0,28,15,3,3,4,5,3,4,6
Butterball,Siamese,5.6,26,12,2,1,9,8,9,8,8
Akira,Siamese,3.8,23,12,1,1,7,6,9,10,8
Cupcake,Siamese,5.1,21,13,1,1,7,6,10,8,9
Snuggles,Abyssinian,3.2,23,10,2,0,7,7,9,7,8
Snookums,Siamese,4.0,20,14,1,1,7,7,10,8,10
Ariel,Siamese,4.4,23,12,2,1,8,8,10,10,10
Lynx,Siamese,3.6,22,14,2,1,7,7,10,9,10
Sumo,Siamese,3.6,23,15,1,1,8,8,8,8,8
Bodhi,Abyssinian,4.1,20,14,2,0,7,6,9,7,9
Nibbles,Siamese,5.5,24,12,2,1,9,8,8,9,8
Kenji,Siamese,5.9,25,14,1,1,8,8,8,10,9
Snowbell,Khao Manee,4.4,22,16,1,1,6,6,9,5,10
Toshi,Siamese,3.6,24,14,2,1,9,7,9,9,10
Asa,Siamese,3.4,24,13,2,1,7,8,9,9,8
Isamu,Siamese,5.2,20,15,1,1,9,8,10,9,10
Hideo,Siamese,5.8,24,15,1,1,9,8,10,10,10
Nala,Siamese,3.1,23,12,1,1,7,7,8,10,9
Orion,Sphynx,4.0,27,14,0,0,6,6,5,7,7
Fonzie,Siamese,3.6,23,12,2,1,7,7,10,9,9
Naoko,Siamese,4.8,22,12,2,1,7,8,8,9,10
Prince,Siamese,5.6,24,13,2,1,9,7,9,8,9
Tuggles,Persian,4.2,30,10,3,3,4,4,5,2,5
Typhoon,Bengal,4.8,26,13,1,1,9,8,10,7,9
Lynx,British Shorthair,4.1,26,12,1,1,6,5,3,3,6
Yumi,Siamese,4.7,22,12,1,1,7,6,10,9,10
Schmoopy,Siamese,3.7,21,14,2,1,8,7,10,9,10
Minoru,Sphynx,3.5,20,14,0,0,6,7,6,9,8
Rosie,Sphynx,3.4,22,14,0,0,8,5,6,8,7
Michio,Siamese,3.9,25,14,2,1,9,6,9,10,10
Daisy Love,Siamese,5.8,21,14,1,1,8,6,8,10,10
Oki,Siamese,4.5,20,15,2,1,8,6,8,10,10
Riggles,Khao Manee,4.3,21,16,2,1,6,7,7,5,9
Opal,Siamese,5.9,24,13,2,1,8,7,9,8,10
Nesca,Siamese,5.0,20,15,2,1,8,7,10,8,9
Blossom,Siamese,5.8,22,12,1,1,9,8,8,8,10
Michi,Ragdoll,8.3,28,16,3,2,5,5,5,2,7
Ladybug,Sphynx,4.8,23,14,0,0,8,7,7,8,8
Muffin,Siamese,3.2,26,14,2,1,9,6,10,9,9
Victor,Siamese,4.7,20,13,2,1,8,8,9,10,9
Hiromi,Siamese,5.6,21,15,1,1,9,6,9,10,10
Tamale,Sphynx,4.6,24,14,0,0,7,6,7,8,7
Queenie,Siamese,5.6,24,13,2,1,9,6,10,10,9
Munchkins,Siamese,6.0,23,15,1,1,9,7,10,9,10
Pookie,Siamese,3.9,21,13,2,1,9,6,9,10,9
Jellybean,Siamese,4.5,20,13,1,1,7,7,8,9,9
Lakshmi,Siamese,3.7,24,12,1,1,7,6,9,10,8
Norio,Siamese,5.7,21,13,1,1,9,7,10,9,10
Sugar,Siamese,4.6,23,12,1,1,7,7,9,9,9
Masi,Siamese,4.5,20,14,1,1,8,7,10,10,10
Archimedes,British Shorthair,6.1,25,17,2,1,5,6,4,4,7
Ninja,Siamese,5.5,22,14,1,1,8,8,8,8,10
Popcorn,Bengal,4.7,28,15,1,1,9,6,9,7,7
Cuddles,Siamese,3.4,26,12,2,1,9,8,8,10,10
Suki,Siamese,3.5,22,15,1,1,7,7,9,10,10
Dimples,Siamese,5.1,25,12,1,1,7,7,8,10,9
Gemini,Siamese,3.5,23,13,1,1,8,8,9,8,8
Hoshi,Siamese,3.9,24,15,1,1,7,8,8,10,9
Galileo,Siamese,4.4,24,15,2,1,7,6,9,8,9
Snuggles,Munchkin,2.5,16,14,2,1,5,6,7,4,7
Tipsy,Sphynx,4.4,21,13,0,0,6,6,7,9,7
Calix,Siamese,3.2,22,14,1,1,9,6,9,9,9
Oki,Siamese,3.6,25,13,1,1,9,7,9,8,8
Celestia,Khao Manee,4.1,25,16,1,1,6,8,9,3,8
YinYang,Siamese,6.0,25,15,2,1,8,7,8,9,9
Snowball,Siamese,3.5,24,14,2,1,9,7,10,9,9
Nori,Siamese,5.3,25,13,2,1,7,6,9,8,9
Rei,Siamese,5.1,22,14,2,1,8,8,9,10,9
Nariko,Khao Manee,3.6,23,12,1,1,7,6,8,5,9
Cute,Siamese,4.1,23,13,2,1,8,8,8,8,10
Ryu,Siamese,5.7,23,15,2,1,8,6,8,8,8
Naoki,Siamese,4.3,26,12,2,1,8,8,10,9,8
Aiko,Siamese,5.1,22,13,1,1,8,8,9,10,10
Hideko,Siamese,5.3,24,12,1,1,9,6,8,10,8
Domo,Siamese,4.3,23,14,1,1,9,6,9,10,9
Tamale,Siamese,3.9,23,12,2,1,7,7,8,8,10
Zen,Siamese,4.8,24,12,1,1,7,7,9,8,8
Nibs,Persian,4.7,27,14,3,3,5,6,3,2,6
Ladybug,Siamese,4.6,20,14,2,1,9,8,10,8,8
Asa,Siamese,4.3,20,13,1,1,9,8,8,10,10
Hisoka,Siamese,5.1,23,13,2,1,8,7,8,10,10
Tuggles,Siamese,3.9,23,15,1,1,9,8,8,9,8
Norio,Siamese,4.2,25,13,1,1,7,8,9,8,10
Buddha,Persian,5.7,28,10,3,3,5,4,4,3,6
Princess,Siamese,3.2,22,15,1,1,7,6,10,8,9
Chipmunk,Siamese,4.0,24,15,1,1,8,7,10,9,9
Corazon,Siamese,3.2,21,13,1,1,8,6,10,9,8
Tarzan,Siamese,5.5,26,12,2,1,7,6,10,8,9
Squiggle,Ragdoll,5.3,30,17,3,2,4,7,4,3,8
Cute,Munchkin,3.9,17,13,1,1,6,8,8,5,7
Dimples,Siamese,5.2,23,15,2,1,7,6,10,8,8
Zipper,Siamese,5.8,22,14,2,1,9,7,9,9,10
Morocco,Siamese,4.1,20,15,1,1,7,8,8,10,9
Ambrosia,Siamese,4.9,24,15,2,1,8,7,9,10,9
Queen,Khao Manee,4.6,23,15,1,1,8,7,9,3,10
Ichiro,Siamese,3.1,21,13,2,1,9,8,8,8,10
Bundles,Sphynx,3.2,24,14,0,0,7,7,5,9,7
Haru,Persian,4.4,30,14,3,3,5,4,4,4,6
Cookie,Siamese,3.1,20,12,2,1,8,6,10,10,10
Yoko,Ragdoll,8.3,26,15,3,2,3,6,6,2,8
Gorgeous,Siamese,3.6,20,15,2,1,8,6,9,9,10
Whitman,Siamese,5.3,24,12,1,1,9,7,8,10,8
Hugo,Sphynx,4.3,27,12,0,0,6,7,5,8,9
Minoru,Persian,6.3,32,10,3,3,4,5,3,3,4
Ferrari,Ragdoll,8.2,29,15,3,2,5,5,4,4,6
Christmas,Khao Manee,3.8,21,12,1,1,7,6,9,3,8
Muppet,Sphynx,3.9,20,14,0,0,6,6,6,8,8
Snuggles,Siamese,3.1,20,12,1,1,9,7,10,10,10
Willow,Siamese,4.7,25,15,1,1,7,7,8,9,10
Dewdrop,Khao Manee,4.2,23,13,2,1,8,7,7,4,9
Natsu,Siamese,3.8,20,14,2,1,7,7,8,10,8
Tamako,Siamese,3.1,22,14,2,1,8,8,10,8,9
Blackberry,Siamese,5.0,26,13,1,1,9,8,9,9,10
Wizard,Ragdoll,4.4,29,14,3,2,3,6,6,2,6
Dizzy,Siamese,3.4,20,14,2,1,9,7,8,8,9
Cashmere,Siamese,5.2,21,15,1,1,9,8,8,8,10
Diva,Ragdoll,4.1,30,16,3,2,4,7,5,2,6
Dumpling,Siamese,5.4,20,14,2,1,9,6,9,10,8
Bambi,Siamese,5.6,25,15,2,1,9,6,8,9,8
Zohra,Bengal,7.9,30,14,2,1,8,6,9,8,9
Mittens,Siamese,4.1,26,14,1,1,9,7,8,10,10
Kei,Siamese,4.2,26,13,2,1,7,8,9,9,9
Oki,Khao Manee,3.9,23,13,1,1,7,8,7,4,8
Momo,Abyssinian,3.6,23,13,2,0,9,7,7,6,9
Sweetness,Bengal,6.7,34,12,1,1,10,6,9,6,7
Snookums,Siamese,3.3,22,15,2,1,7,8,9,8,9
Amadeus,Bengal,4.9,30,15,1,1,10,8,10,7,9
Blacky,Persian,3.9,25,15,3,3,3,6,4,3,5
Ivory,Bengal,6.2,26,16,1,1,9,7,9,6,9
Augustus,Sphynx,3.5,27,12,0,0,7,7,6,9,9
Caramel,Bengal,6.2,28,16,2,1,9,6,9,8,9
Angel,Ragdoll,7.7,29,15,3,2,4,7,6,2,6
Hunny Bunny,Siamese,5.8,26,13,2,1,8,8,10,9,10
Demi,Bengal,7.3,35,14,1,1,9,6,9,8,8
Hikari,Siamese,4.5,26,12,2,1,9,8,9,9,8
More,Siamese,3.2,26,13,1,1,7,6,8,9,9
Amore,Persian,5.4,29,12,3,3,3,4,4,3,5
Sassy,Siamese,3.4,23,15,1,1,7,7,10,10,10
Juniper,Siamese,4.5,22,14,1,1,8,8,10,8,9
Yoshie,Siamese,5.0,23,14,2,1,8,8,8,10,9
Osprey,Siamese,4.6,21,14,1,1,7,8,9,10,9
Kameko,Siamese,4.8,23,12,1,1,8,7,9,9,9
Wicca,Siamese,5.1,23,15,1,1,8,7,9,10,8
Waffles,Siamese,3.7,21,13,1,1,8,8,8,9,9
Lambchop,Siamese,4.4,20,14,2,1,8,7,8,9,9
Ivory,Siamese,5.0,20,13,2,1,9,8,8,8,9
Ivory,Siamese,5.3,22,13,2,1,8,7,9,9,8
Asa,Siamese,4.3,21,15,1,1,8,8,9,9,9
Ninja,Siamese,3.7,25,13,1,1,9,7,8,9,9
Zaiden,Siamese,4.0,23,15,1,1,7,8,10,8,10
Marbles,Khao Manee,3.4,21,14,2,1,6,8,8,3,9
Taffy,Siamese,5.6,24,12,2,1,7,7,10,10,9
Cutie Pie,Siamese,5.3,21,14,1,1,9,8,9,8,9
Riggles,Bengal,5.4,29,14,2,1,10,6,9,8,7
Willow,Siamese,4.3,21,14,1,1,9,8,9,10,8
Chie,Siamese,4.9,24,15,2,1,7,7,9,10,9
Sake,Khao Manee,4.8,24,14,2,1,8,6,7,5,8
Enerla,Siamese,3.3,26,13,1,1,7,8,10,9,10
Godiva,Siamese,4.2,25,13,1,1,9,7,10,8,10
Alaska,Bengal,4.7,31,14,1,1,8,7,10,6,7
Akira,Siamese,6.0,22,12,2,1,8,6,8,8,9
Arwa,Siamese,3.9,20,12,1,1,9,6,8,9,8
Pharaoh,Siamese,4.2,23,13,2,1,9,8,8,9,9
Maiya,Siamese,3.3,24,15,1,1,7,6,9,8,8
Baby Doll,Siamese,5.6,22,13,2,1,7,7,9,8,8
Snowball,Siamese,5.1,25,14,2,1,8,8,9,10,8
Ziggy,Siamese,5.2,23,15,1,1,7,6,8,8,8
Blackberry,Siamese,5.4,21,13,1,1,7,8,9,9,9
Saki,Siamese,4.7,22,14,1,1,8,6,10,10,8
Kin,Siamese,5.1,23,12,2,1,7,6,10,9,10
Hickle,Siamese,4.6,23,14,2,1,8,8,9,10,9
Benita,Abyssinian,4.4,26,12,1,0,9,6,7,7,10
Arwen,Sphynx,4.2,25,14,0,0,8,5,6,9,8
Rainbow,Ragdoll,8.8,31,14,3,2,3,5,6,4,8
Kei,British Shorthair,6.3,25,15,1,1,5,6,3,3,8
Lakshmi,Siamese,3.9,20,13,2,1,9,8,10,8,10
Masaaki,Munchkin,3.9,21,14,2,1,7,8,9,5,7
Springsteen,Siamese,4.0,25,15,2,1,9,8,10,8,10
Zohra,Siamese,3.9,20,14,1,1,7,7,10,9,9
YinYang,Siamese,3.1,23,12,1,1,9,7,9,9,9
Yukio,Siamese,5.6,20,12,1,1,8,6,8,10,10
Fantasy,Sphynx,3.6,26,12,0,0,6,6,6,8,8
Sora,Siamese,5.5,20,12,1,1,9,6,8,8,9
Goldilocks,Siamese,5.7,25,14,2,1,8,7,9,8,10
Samurai,Bengal,4.5,28,16,1,1,9,7,9,6,8
Hideo,Siamese,4.1,22,15,1,1,9,7,8,8,8
Kuro,Siamese,5.2,20,15,2,1,8,8,10,9,8
Aimi,Siamese,4.1,20,15,2,1,7,6,8,10,8
Koko,Abyssinian,3.2,21,10,1,0,9,6,9,6,9
Nintendo,Siamese,3.8,20,13,2,1,7,6,9,10,9
Buttercup,Siamese,5.8,20,12,2,1,8,6,8,10,10
Blueberry,Siamese,4.7,25,13,2,1,7,8,8,9,9
Cupcake,Siamese,4.9,26,12,1,1,9,8,10,8,9
Kabuki,Siamese,4.8,22,12,1,1,7,8,9,10,8
Olympia,Ragdoll,6.1,31,13,3,2,3,6,5,2,7
Masaaki,Siamese,3.1,20,15,1,1,9,8,10,8,10
Hobo,Siamese,4.2,24,14,2,1,7,6,9,10,8
Houdini,Sphynx,4.5,27,14,0,0,6,5,6,7,7
Ferrari,Ragdoll,8.7,28,12,3,2,3,6,5,3,8
Rainbow,Bengal,4.0,31,13,2,1,8,7,9,8,7
Goldilocks,Siamese,3.4,20,12,1,1,9,6,10,10,9
Sugar,Siamese,5.2,20,13,1,1,7,7,9,9,9
Butterbean,Sphynx,4.2,26,12,0,0,8,5,6,9,9
Button,Khao Manee,4.2,24,12,1,1,8,7,9,5,9
Dumpling,Siamese,5.1,23,13,2,1,8,8,8,10,10
Lynx,Sphynx,3.5,21,14,0,0,8,6,7,9,7
Ferrari,Siamese,5.3,25,12,1,1,9,6,9,8,9
Patches,Siamese,4.0,23,13,2,1,7,6,8,8,10
Cosmo,Siamese,4.0,26,13,2,1,8,8,10,8,9
Nao,Siamese,5.3,24,14,2,1,7,6,8,9,8
Aloha,Siamese,3.0,23,12,2,1,9,8,9,9,9
Twinkle,Siamese,3.3,26,15,2,1,7,6,8,9,8
Hiro,Siamese,5.6,24,15,1,1,8,8,10,9,9
Yori,Siamese,4.2,23,13,2,1,8,7,9,8,8
Kimi,Siamese,4.9,23,15,1,1,8,6,10,9,10
Victor,Persian,3.2,26,12,3,3,5,6,3,2,4
Karma,Siamese,5.7,25,14,2,1,8,6,9,10,9
Juliette,Siamese,5.3,23,12,1,1,8,8,9,8,10
Lynx,Siamese,5.9,23,15,2,1,7,6,8,8,10
Demi,Siamese,3.2,23,13,1,1,8,8,9,9,9
Blacky,Siamese,3.2,24,13,1,1,7,7,10,8,9
Snugums,Abyssinian,3.2,26,12,2,0,9,8,8,6,10
Hiro,Khao Manee,4.7,22,15,2,1,6,6,7,3,9
Goosebump,Siamese,4.3,21,12,2,1,9,8,9,8,10
Olive,Siamese,4.9,22,14,2,1,9,7,9,9,8
Romeo,Siamese,5.6,24,13,2,1,8,8,10,10,8
Maiya,Siamese,5.2,20,14,2,1,8,7,9,8,10
Dai,Siamese,4.8,25,15,2,1,7,7,8,8,10
Vanilla,Siamese,5.4,22,15,2,1,8,6,10,8,8
Taffy,Khao Manee,4.3,25,15,1,1,8,6,7,5,9
Sumo,Khao Manee,4.5,21,14,2,1,8,8,9,5,10
Popcorn,Siamese,3.8,25,14,1,1,7,7,10,8,10
Minoru,Siamese,4.0,21,12,1,1,8,6,9,9,9
Queen,Ragdoll,8.1,30,16,3,2,3,5,6,3,8
Snowbell,Persian,4.0,27,11,3,3,4,6,4,2,5
Daisy Love,Siamese,4.4,26,14,2,1,7,7,8,8,10
Nibs,Siamese,5.4,24,14,1,1,7,6,8,9,10
Siddhartha,Siamese,3.7,21,12,1,1,9,7,10,10,10
Ariel,Siamese,3.1,23,14,1,1,8,7,9,10,9
Blueberry,Siamese,3.6,24,15,2,1,7,8,8,10,8
Reiko,Sphynx,4.0,23,14,0,0,6,6,5,9,8
YinYang,Persian,5.3,31,13,3,3,5,5,3,3,5
Hisoka,Siamese,4.0,22,12,2,1,7,6,8,8,9
Hunny Bunny,Siamese,5.8,20,14,1,1,7,6,8,8,10
Lancelot,Siamese,5.7,26,12,2,1,9,8,9,10,9
Sushi,Siamese,5.7,21,13,1,1,9,7,10,8,9
More,Siamese,4.7,23,15,2,1,9,8,10,9,8
Puggles,Siamese,5.7,26,13,2,1,8,6,10,9,9
Bundles,Abyssinian,4.3,20,14,1,0,9,8,9,5,9
Hunny Bunny,Bengal,6.0,30,16,1,1,9,7,9,7,9
Nibbles,Persian,3.7,32,15,3,3,3,4,4,4,6
Zohra,Persian,3.7,29,10,3,3,3,6,3,4,5
Sparkles,Siamese,3.1,23,15,1,1,8,6,10,9,8
Hana,Siamese,5.5,20,13,1,1,8,8,10,10,8
Quinella,Sphynx,3.3,25,14,0,0,8,7,5,9,7
Hopper,Siamese,5.1,26,12,2,1,9,8,8,9,8
Stumbles,Bengal,4.5,28,12,2,1,9,6,10,8,9
Typhoon,Siamese,5.1,26,14,1,1,8,6,8,9,9
Simba,Siamese,3.2,25,12,1,1,9,8,10,9,9
Suki,Siamese,3.5,21,15,2,1,9,6,10,10,10
Wizard,Siamese,3.4,26,15,2,1,7,7,10,10,10
Geronimo,Ragdoll,6.2,30,15,3,2,3,6,6,2,8
Winky,Sphynx,4.9,20,14,0,0,8,6,6,8,7
Hiroshi,Siamese,3.6,21,12,1,1,7,8,10,8,9
Bluebell,Siamese,4.7,24,13,2,1,7,8,8,8,9
Kameko,Siamese,5.7,25,14,2,1,9,6,8,8,10
Godiva,Siamese,3.7,22,15,1,1,8,6,10,8,9
Vista,Siamese,6.0,21,12,1,1,8,8,10,9,8
Yori,Siamese,4.1,22,12,2,1,8,7,10,9,9
Claws,Siamese,4.1,20,13,2,1,8,8,10,8,10
Venus,Siamese,5.6,24,15,1,1,8,6,10,9,10
Queen,Siamese,3.7,22,12,2,1,8,7,8,10,8
Kitkat,Siamese,5.2,25,14,2,1,8,7,9,8,9
Bumble,Siamese,3.2,24,15,2,1,9,8,8,10,10
Snowbell,Siamese,5.1,24,14,2,1,9,7,8,10,10
Hideki,Khao Manee,3.9,22,15,1,1,6,7,9,4,10
Saki,Siamese,5.1,25,13,2,1,8,6,8,9,9
Banjo,Sphynx,3.2,25,12,0,0,7,7,6,7,9
Cloudy,Siamese,4.5,25,14,2,1,8,7,8,9,10
Pocket,British Shorthair,6.1,29,16,2,1,6,7,4,2,6
Siddhartha,Siamese,4.1,23,12,2,1,9,6,9,9,10
Kaddish,Siamese,5.5,24,14,2,1,8,6,10,8,10
Kabuki,Siamese,5.9,22,14,2,1,9,8,9,9,9
Amaya,Munchkin,3.7,21,14,2,1,6,7,7,6,7
Bella,Siamese,4.0,21,14,2,1,7,6,9,10,10
Akihiko,Siamese,5.2,22,15,2,1,7,6,9,8,8
Kitty,Siamese,5.2,26,13,2,1,9,6,9,8,9
Mocha,Persian,3.2,25,11,3,3,4,5,5,3,4
Jiro,Abyssinian,4.6,21,10,1,0,9,7,9,6,10
Violet,Siamese,4.8,23,15,2,1,9,6,10,8,10
Aragorn,Bengal,6.3,33,13,1,1,9,7,10,6,8
Ozzy,Abyssinian,4.6,25,15,1,0,8,8,9,7,9
Juniper,Siamese,4.8,20,15,2,1,7,7,9,10,8
Deja,Siamese,5.3,26,14,2,1,8,7,8,9,10
Olympia,Khao Manee,3.8,24,16,1,1,8,6,9,5,8
Fifi,Siamese,3.5,26,14,2,1,7,7,8,10,9
Zippy,Siamese,3.9,21,13,1,1,7,6,10,10,9
Jellybean,Siamese,5.4,25,12,1,1,7,7,9,10,8
Ivory,Siamese,4.7,21,15,1,1,7,7,9,8,8
Chipmunk,Siamese,4.4,25,14,1,1,7,6,10,8,10
Figaro,Siamese,4.2,25,15,2,1,7,7,8,9,8
Masi,Siamese,3.3,25,14,2,1,8,7,8,8,9
Neptune,Persian,4.8,29,12,3,3,3,6,3,3,4
Marshmallow,Siamese,4.0,24,14,2,1,8,6,8,10,9
Frisky,Siamese,5.4,24,12,1,1,9,7,8,10,8
Hideki,Siamese,4.9,23,15,2,1,7,6,8,9,9
Giggles,Khao Manee,3.2,20,16,2,1,8,8,9,5,10
Bodhi,Siamese,5.7,21,12,1,1,9,6,10,9,8
Domino,Siamese,5.4,22,13,2,1,9,8,8,9,10
Fluffikins,Siamese,3.4,22,12,1,1,9,7,10,9,10
Tofu,Siamese,5.5,24,12,2,1,7,7,10,8,9
Trixie,Siamese,3.2,20,13,2,1,9,8,9,10,9
Barbie,Ragdoll,5.7,31,16,3,2,4,7,4,3,7
Hendrix,Siamese,3.5,26,14,1,1,9,6,9,9,8
Isao,Abyssinian,5.0,21,12,1,0,7,6,9,6,8
Zion,Persian,6.0,31,11,3,3,4,5,4,3,5
Wizard,Khao Manee,3.4,20,16,2,1,6,8,9,5,10
Lagos,Siamese,3.1,25,13,1,1,7,7,9,8,8
Kitty,Abyssinian,3.7,20,10,1,0,8,7,7,7,9
Pocket,Siamese,5.8,26,14,2,1,9,8,8,9,9
Cookie,Siamese,4.6,23,13,2,1,8,7,8,10,8
Jujube,Siamese,5.7,20,13,1,1,8,6,9,10,9
Koko,Persian,6.8,31,14,3,3,3,4,5,2,4
Booboo,Abyssinian,5.0,25,13,2,0,7,7,7,7,9
Frisky,Persian,5.9,26,13,3,3,4,6,5,3,6
Eliazar,Siamese,4.2,25,13,2,1,8,8,8,10,9
Daisuke,Siamese,5.2,25,14,1,1,8,8,9,10,10
Cute,Siamese,4.9,23,13,1,1,9,7,9,10,8
Peaches,Siamese,5.8,20,14,1,1,8,6,10,10,10
