Name,Breed,Weight,Height,Life Expectancy,Coat Length,Grooming Needs,Energy Level,Intelligence Level,Playfulness,Vocalization,Adaptability
Pumpkin,British Shorthair,5.8,30,13,1,1,6,7,4,4,7
Yoshi,Scottish Fold,5.9,20,14,2,2,6,7,7,4,8
Aragorn,Munchkin,3.0,19,12,2,1,6,8,9,4,8
Ninja,Ragdoll,6.9,25,16,3,2,5,6,6,3,7
Zorro,Siamese,4.7,20,15,1,1,9,6,8,10,10
Soda pop,Munchkin,2.6,19,12,1,1,6,8,8,5,7
Orion,Ragdoll,4.7,26,15,3,2,4,5,5,3,8
Dewdrop,Scottish Fold,4.3,25,12,3,2,6,7,6,4,9
Phoenix,Persian,3.3,31,13,3,3,4,5,3,4,6
Nami,Persian,3.1,26,12,3,3,3,6,4,2,4
Marbles,Siamese,5.1,24,12,1,1,7,7,8,9,8
Amaya,Munchkin,3.1,20,14,1,1,7,8,7,5,8
Lagos,Khao Manee,3.4,25,15,1,1,8,6,9,3,10
Noodles,Sphynx,4.6,25,13,0,0,8,6,7,8,7
Blueberry,Bengal,5.8,25,12,1,1,10,6,9,6,7
Tuggles,Abyssinian,4.0,22,10,2,0,8,7,8,5,8
Mookie,Persian,6.2,31,14,3,3,3,5,5,3,6
Gorgeous,Bengal,4.6,34,14,1,1,10,6,10,6,9
Bubble,Khao Manee,3.7,22,16,1,1,6,7,7,3,8
Flower,Sphynx,3.0,26,14,0,0,7,5,6,7,9
Haiku,Scottish Fold,5.4,22,12,3,2,5,6,5,3,7
Pele,Khao Manee,4.2,20,15,2,1,6,7,9,5,8
Gum Drop,Munchkin,3.1,15,12,2,1,6,7,8,6,7
Sake,Bengal,7.4,30,15,1,1,8,7,9,8,7
Donatello,Persian,3.2,31,13,3,3,4,4,3,2,4
Giggles,Sphynx,3.7,21,12,0,0,7,7,7,8,7
Mars,British Shorthair,4.4,28,12,2,1,4,6,4,4,6
Yuki,Siamese,4.1,24,12,2,1,8,6,9,9,8
Fuzzie,Scottish Fold,3.6,25,14,2,2,6,6,6,4,9
Lara,British Shorthair,6.6,29,15,2,1,5,6,4,4,8
Tofu,Khao Manee,3.0,24,15,1,1,8,6,8,5,9
Akira,Scottish Fold,3.9,23,15,2,2,5,8,5,4,9
Trixie,British Shorthair,4.7,26,14,2,1,6,5,4,4,6
Deja,Siamese,4.4,21,12,1,1,9,6,10,10,8
Bitsi,Munchkin,3.5,15,12,2,1,7,8,8,4,9
Emi,Siamese,3.3,21,13,1,1,9,7,9,10,8
Calypso,Abyssinian,3.1,21,13,1,0,9,7,8,7,8
Nintendo,Siamese,5.4,26,12,2,1,8,8,9,10,9
Ginger,Bengal,5.4,35,16,1,1,10,8,10,8,7
Shira,Khao Manee,3.0,26,15,1,1,8,7,7,5,9
Chipmunk,Siamese,4.5,22,15,1,1,7,7,10,8,10
Maeko,Siamese,5.0,22,13,2,1,8,7,8,9,9
Hikari,Persian,4.2,31,11,3,3,5,4,5,2,6
Hemingway,Khao Manee,4.0,20,13,2,1,8,8,7,5,9
Beowulf,Siamese,4.8,26,15,1,1,7,6,8,8,10
Wizard,Abyssinian,4.5,26,15,1,0,8,8,9,6,10
Zippy,British Shorthair,4.2,25,13,1,1,5,5,3,2,8
Bodhi,Ragdoll,5.0,25,16,3,2,4,5,6,4,6
Ladybug,Munchkin,3.9,18,12,1,1,5,7,7,4,8
Daiki,Persian,5.4,29,13,3,3,4,6,5,3,6
Twinkle,Sphynx,3.0,25,13,0,0,6,5,5,9,8
Lollipop,Sphynx,4.2,22,13,0,0,6,7,6,7,8
Jazzy,Scottish Fold,3.4,22,12,3,2,4,8,7,4,9
Yukio,Munchkin,3.9,16,12,1,1,6,7,8,6,8
Maui,Ragdoll,8.9,26,14,3,2,4,7,6,2,6
Sumo,Ragdoll,7.5,30,12,3,2,5,5,5,4,8
Hendrix,Persian,3.7,25,15,3,3,5,5,5,4,6
Amigo,British Shorthair,6.3,28,16,1,1,5,7,3,3,6
Frisky,Ragdoll,8.0,25,16,3,2,3,6,5,4,7
Tamako,Khao Manee,4.4,20,14,2,1,8,7,7,3,9
Skittles,Munchkin,3.3,21,12,1,1,6,7,8,6,7
Twinkle,Munchkin,3.4,20,14,1,1,6,6,7,5,9
Hana,Persian,5.3,26,13,3,3,5,4,5,2,5
Masaki,Bengal,5.0,26,16,2,1,9,6,9,6,8
Lakshmi,Abyssinian,3.6,24,12,2,0,8,6,9,7,10
Geronimo,Sphynx,3.5,25,14,0,0,8,6,6,9,8
Naoko,Scottish Fold,5.8,26,14,3,2,5,6,5,4,8
Furrball,Siamese,3.9,24,12,1,1,8,6,9,10,8
Juliette,Munchkin,3.0,16,14,1,1,7,6,7,4,8
Vonnegut,Munchkin,2.2,19,13,2,1,7,6,8,5,7
Kitty,British Shorthair,5.8,26,14,2,1,5,6,4,4,6
Zorro,Siamese,4.4,24,13,2,1,8,7,9,10,10
Prince,Bengal,4.7,31,12,1,1,10,6,9,6,9
Kabuki,Bengal,6.5,30,14,2,1,10,6,10,8,7
Persephone,Munchkin,2.7,16,14,1,1,6,7,9,4,9
Sweet Pea,Siamese,5.9,24,13,1,1,9,7,9,10,9
Squanto,Siamese,3.3,21,12,1,1,8,7,9,8,9
Hiroki,Bengal,6.0,29,14,1,1,10,7,9,6,7
Maeko,Munchkin,3.5,21,14,2,1,6,7,7,5,8
Hiccup,Abyssinian,3.4,22,11,2,0,7,7,7,5,9
Sapphire,Sphynx,3.4,20,13,0,0,7,5,7,8,9
Moses,Sphynx,3.1,21,14,0,0,7,7,6,7,9
Marbles,Scottish Fold,5.7,21,13,2,2,6,6,7,5,9
Adorable,Siamese,5.4,22,15,2,1,8,7,8,10,10
Augustus,British Shorthair,6.0,30,13,1,1,5,5,3,2,7
Bubbles,Munchkin,3.4,17,14,2,1,5,8,9,4,9
Natsu,Sphynx,4.8,21,13,0,0,7,6,7,8,8
Ninja,Bengal,6.7,29,16,2,1,9,6,9,8,7
Arwa,Persian,4.9,27,15,3,3,5,4,3,4,6
Vista,Persian,6.9,27,12,3,3,5,4,5,3,6
Aria,Khao Manee,4.6,25,13,1,1,6,7,8,4,10
Ferrari,Ragdoll,7.1,27,17,3,2,4,7,5,3,7
Eri,Khao Manee,3.5,25,16,2,1,8,6,8,5,9
Flipper,Persian,4.6,25,11,3,3,3,4,5,2,6
Blueberry,Abyssinian,3.5,21,11,2,0,9,7,9,7,9
Cute,Siamese,5.5,26,12,2,1,9,6,8,10,10
Queen,Khao Manee,3.2,22,12,1,1,8,7,9,4,10
Moses,Siamese,4.7,20,14,1,1,8,7,8,9,10
Koko,Scottish Fold,3.2,21,12,2,2,6,8,6,5,8
Cotton Candy,Khao Manee,4.6,24,14,2,1,8,8,7,4,9
Hiromi,Khao Manee,4.9,24,16,2,1,7,7,8,5,10
Taffy,Siamese,5.1,21,12,2,1,7,8,9,8,10
Schmoopy,Abyssinian,4.6,23,10,2,0,7,7,8,7,9
Amadeus,Sphynx,3.2,25,14,0,0,6,5,7,8,8
Sax,British Shorthair,5.6,28,14,2,1,4,6,5,3,7
Mitsuo,Sphynx,4.1,26,14,0,0,8,6,5,7,7
Princess,Khao Manee,4.8,20,14,1,1,6,8,8,4,10
Tortie,Siamese,5.9,20,14,1,1,8,7,9,10,8
Avalon,Siamese,3.5,22,13,1,1,7,6,9,10,10
Masaki,Persian,5.5,30,10,3,3,5,4,4,2,4
Kameko,Ragdoll,4.4,31,12,3,2,4,5,4,3,7
Masaaki,Bengal,5.2,27,14,2,1,10,6,9,7,9
Ruby,Ragdoll,4.5,29,12,3,2,4,7,4,3,8
Tortie,Siamese,4.4,26,12,1,1,9,6,9,8,8
Marshmallow,Scottish Fold,4.4,26,14,2,2,5,7,6,4,7
Goosebump,Siamese,5.0,23,13,1,1,7,7,10,10,10
Stumbles,Persian,4.9,32,14,3,3,4,5,5,4,6
Masaaki,British Shorthair,6.0,25,12,1,1,4,6,4,2,7
Eiko,Persian,3.8,25,10,3,3,4,5,5,4,6
Sho,Munchkin,2.7,16,13,2,1,7,7,8,6,8
Zaiden,Persian,3.5,27,12,3,3,3,6,5,4,5
Cotton Candy,Siamese,5.0,21,14,1,1,9,7,9,8,8
Gala,Sphynx,4.6,22,14,0,0,8,5,7,8,8
Cuddles,Persian,6.1,27,15,3,3,3,5,5,2,6
Gemini,Ragdoll,5.1,30,14,3,2,5,5,4,4,6
Minoru,Abyssinian,4.1,20,15,1,0,9,6,7,6,10
Sacagawea,Munchkin,3.5,18,12,2,1,7,7,9,5,7
Figaro,British Shorthair,6.3,26,13,1,1,6,6,3,3,8
Hobbes,British Shorthair,6.8,26,12,2,1,4,6,5,3,8
Taka,Khao Manee,3.4,22,12,1,1,8,7,9,4,10
Daisy,British Shorthair,6.2,25,16,2,1,6,6,3,4,8
Momo,Munchkin,2.0,17,13,1,1,6,7,7,4,7
Cassava,Abyssinian,3.5,20,15,2,0,8,8,8,7,10
Bubbles,British Shorthair,4.6,25,16,1,1,5,5,4,3,8
Biscuit,Sphynx,3.1,22,12,0,0,6,6,5,8,9
Bubbles,Ragdoll,8.5,32,14,3,2,5,7,5,4,8
Dante,Persian,5.2,29,12,3,3,3,5,4,4,5
Bubble,British Shorthair,6.7,30,12,2,1,5,6,5,3,6
Daisy Love,Abyssinian,4.1,26,15,2,0,9,8,9,7,10
Goldie,Ragdoll,8.2,30,15,3,2,4,5,5,4,8
Ninja,Siamese,4.1,21,15,1,1,8,7,9,9,10
Rainbow,Munchkin,2.4,18,12,2,1,6,8,8,5,9
Snowbell,Bengal,4.5,35,13,1,1,8,8,9,6,7
Claws,Khao Manee,5.0,23,16,2,1,6,8,9,3,8
Cashmere,Bengal,4.6,30,12,1,1,9,6,10,7,8
Naoko,Ragdoll,6.9,27,14,3,2,3,7,5,3,6
Sushi,Ragdoll,5.7,31,14,3,2,3,5,5,3,7
Ziggy,Ragdoll,8.8,27,16,3,2,4,6,5,3,6
Daffodil,Sphynx,3.3,27,14,0,0,6,5,7,7,9
Pussycat,Siamese,5.4,21,14,1,1,8,6,10,10,8
Snookums,Abyssinian,4.5,24,13,1,0,8,7,9,5,9
Blackberry,Khao Manee,3.4,21,13,1,1,7,6,8,4,8
Bitsi,Abyssinian,4.6,25,10,1,0,8,8,8,6,9
Kipling,Bengal,7.3,27,15,1,1,10,6,10,8,9
Vanilla,Scottish Fold,4.3,24,13,2,2,4,7,5,4,7
Euripides,Munchkin,3.6,20,12,1,1,6,7,7,5,7
Wizard,Siamese,5.1,23,12,2,1,7,6,9,9,9
Aloha,Munchkin,2.3,17,14,1,1,6,8,9,5,9
Gemini,Khao Manee,4.0,26,16,2,1,7,6,8,5,8
Pawsie,Ragdoll,8.1,25,13,3,2,3,5,5,4,7
Whitman,Munchkin,3.5,20,13,2,1,6,6,7,4,9
Marbles,Khao Manee,3.1,24,16,1,1,7,8,9,5,9
Milkshake,Abyssinian,3.9,21,15,2,0,8,6,9,6,9
Tamika,British Shorthair,4.3,30,12,2,1,6,5,4,4,7
Aloha,British Shorthair,6.3,27,16,1,1,6,6,5,3,6
Noodles,Siamese,4.2,22,14,1,1,9,6,10,10,9
Claws,Persian,5.4,26,12,3,3,4,6,5,2,4
Pyramid,British Shorthair,4.3,28,12,2,1,5,7,5,4,7
Saki,Persian,5.3,29,12,3,3,3,6,5,4,4
Juniper,Khao Manee,3.8,24,14,1,1,7,7,8,5,9
Ziggy,British Shorthair,6.6,28,12,1,1,6,6,5,4,6
Sax,Abyssinian,3.2,26,15,2,0,9,6,7,7,9
Hiromi,Scottish Fold,3.5,20,15,2,2,5,6,5,4,8
Truffles,Ragdoll,8.0,32,13,3,2,5,7,5,3,7
Matsui,Siamese,3.5,26,12,2,1,7,8,9,8,8
Tamale,Ragdoll,4.1,27,14,3,2,4,7,6,4,6
Flower,Siamese,4.7,24,15,2,1,8,6,9,9,9
Calypso,British Shorthair,6.8,25,15,2,1,6,6,3,4,8
Twiggie,Scottish Fold,3.3,25,14,3,2,4,8,6,3,8
Naoko,Persian,4.5,31,14,3,3,3,5,4,4,5
Maui,Bengal,5.4,34,13,1,1,8,6,9,6,7
Love Bug,Abyssinian,4.6,26,15,2,0,7,7,8,5,8
Icicles,Khao Manee,4.9,26,13,1,1,6,6,8,4,9
Boo,British Shorthair,5.4,28,15,1,1,6,6,5,4,6
More,Khao Manee,4.8,26,16,1,1,8,8,8,5,9
Checkers,Ragdoll,6.5,28,13,3,2,4,5,6,2,7
Kobe,Abyssinian,4.2,22,10,1,0,7,8,9,7,10
Pocket,Siamese,4.8,23,12,2,1,9,7,8,8,10
Rumi,Abyssinian,4.5,25,12,1,0,9,6,9,5,9
Sumo,Munchkin,3.7,20,13,1,1,6,6,7,4,9
Button,Sphynx,3.8,22,12,0,0,7,6,7,9,9
Bambi,British Shorthair,6.0,26,16,2,1,6,7,4,4,7
Juliette,Abyssinian,4.6,23,14,1,0,9,6,8,5,8
Buddha,Munchkin,3.8,18,13,2,1,5,7,7,6,8
Pharaoh,Abyssinian,3.1,23,11,2,0,8,7,7,5,10
Pickles,Abyssinian,3.6,26,10,2,0,8,6,9,7,8
Bella,Siamese,5.7,24,13,2,1,7,6,9,9,8
Michiko,Abyssinian,4.8,25,10,2,0,7,6,8,7,8
Oki,Abyssinian,3.1,26,15,2,0,9,8,7,5,8
Empress,British Shorthair,4.7,25,15,1,1,4,7,5,2,6
Beowulf,Khao Manee,3.7,26,13,2,1,6,7,8,3,10
Ariel,Ragdoll,5.8,26,13,3,2,5,7,6,3,8
Hideki,Abyssinian,3.1,21,15,2,0,8,6,7,6,8
Doraemon,Abyssinian,3.9,25,14,2,0,7,8,8,6,10
Vega,British Shorthair,6.9,26,16,1,1,5,5,5,3,6
Twinkle,Siamese,3.8,23,13,1,1,9,8,8,8,9
Ariel,Sphynx,4.2,22,14,0,0,6,5,5,9,9
Kuro,Siamese,4.3,24,14,1,1,9,8,8,8,9
Haiku,Abyssinian,3.7,25,15,1,0,8,8,8,7,8
Cute,Abyssinian,4.7,23,13,2,0,7,8,8,6,8
Hiro,British Shorthair,5.8,29,15,2,1,5,6,3,3,6
Poppy,Munchkin,3.0,19,12,1,1,7,7,8,5,8
Feline,Sphynx,3.3,22,13,0,0,8,6,6,8,8
Kyoko,Munchkin,2.7,19,13,2,1,6,7,8,5,7
Tuggles,Abyssinian,4.7,20,10,2,0,9,7,7,5,10
Yori,Scottish Fold,3.8,26,13,3,2,6,8,5,3,9
Rainbow,Khao Manee,4.6,22,15,1,1,6,8,9,5,8
Eri,Sphynx,3.9,26,13,0,0,6,7,6,7,7
Lucky,Abyssinian,3.4,25,13,1,0,7,6,8,5,10
Sweetie,Khao Manee,3.1,21,15,2,1,6,7,7,5,9
Gumdrop,Khao Manee,4.0,21,16,1,1,7,6,7,3,8
Zena,Siamese,5.5,25,12,1,1,8,6,8,9,10
Mirage,Scottish Fold,3.7,23,15,3,2,6,8,5,3,7
Siddhartha,Bengal,7.1,27,16,2,1,9,6,10,6,7
Donatello,British Shorthair,5.5,25,15,2,1,6,7,4,4,8
Truffles,Bengal,4.2,26,16,1,1,9,7,9,8,9
Tamako,Scottish Fold,3.5,23,13,2,2,4,6,6,3,7
Sakura,Scottish Fold,4.5,25,14,3,2,4,6,6,5,7
Demi,Khao Manee,3.3,21,16,1,1,7,8,8,5,8
Bubbles,Munchkin,3.4,19,12,1,1,7,8,8,6,7
Wizard,British Shorthair,6.5,30,13,2,1,4,5,4,3,7
Benita,Scottish Fold,3.2,26,12,3,2,5,6,5,3,8
Trixie,Sphynx,4.3,21,13,0,0,6,7,6,8,8
Dewdrop,Abyssinian,4.5,25,14,2,0,7,8,7,7,10
Vanilla,Ragdoll,4.6,25,12,3,2,5,6,6,3,6
Hideki,Persian,3.4,25,13,3,3,4,4,4,4,4
Puddin,Abyssinian,4.3,22,14,2,0,7,8,8,6,10
Doraemon,Sphynx,4.7,27,12,0,0,7,6,6,8,9
Zipper,Siamese,4.4,25,15,1,1,7,6,10,8,9
Koto,Sphynx,3.0,24,12,0,0,7,5,6,9,7
Bootsy,Siamese,4.5,20,14,1,1,7,6,9,9,10
Dizzy,Scottish Fold,4.5,23,14,2,2,6,7,7,3,7
Yamaha,British Shorthair,4.2,26,16,2,1,4,6,3,4,8
Giggles,Munchkin,3.3,20,13,2,1,7,6,9,4,7
Shiro,Munchkin,3.0,18,12,1,1,5,7,9,5,8
Archimedes,Scottish Fold,3.3,21,14,2,2,5,6,6,4,7
Sapphire,Khao Manee,3.9,20,16,2,1,8,8,7,3,10
Feline,British Shorthair,5.2,30,15,2,1,6,6,4,3,6
Penguin,Persian,5.0,25,14,3,3,5,4,3,2,4
Flipper,Abyssinian,4.3,23,12,2,0,7,7,8,6,8
Jimbo,Siamese,5.1,20,12,1,1,8,7,8,10,8
Radar,British Shorthair,5.1,29,14,1,1,6,6,5,4,7
Feline,Siamese,4.0,23,15,1,1,8,8,10,9,8
Iggy,Munchkin,3.1,21,12,1,1,6,7,8,6,8
Akira,British Shorthair,4.5,26,14,1,1,6,7,4,3,8
Hugo,British Shorthair,6.4,29,15,2,1,5,6,4,2,8
Empress,Abyssinian,3.7,23,14,1,0,7,7,8,6,9
Sweet Pea,Munchkin,3.6,21,13,2,1,7,8,8,6,9
Asa,Persian,5.8,30,11,3,3,5,5,3,2,5
Keiko,Khao Manee,5.0,22,12,2,1,8,8,7,3,8
Jiggles,Ragdoll,4.8,29,14,3,2,4,5,6,2,8
Quinella,British Shorthair,7.0,26,12,2,1,6,6,5,4,7
Twinkles,British Shorthair,6.6,29,13,1,1,4,7,3,4,7
Nala,British Shorthair,5.2,27,17,2,1,5,6,3,3,6
Hopper,Khao Manee,4.5,24,13,1,1,6,8,9,5,9
Hiro,Scottish Fold,4.2,26,15,3,2,4,7,7,5,8
Zena,Munchkin,2.0,16,14,2,1,7,6,8,5,8
Rickles,Bengal,6.2,28,16,2,1,9,8,10,8,8
Hideki,Khao Manee,4.0,24,14,2,1,8,7,9,3,9
Hazel,Persian,4.8,31,15,3,3,3,6,3,2,5
Ivory,Siamese,3.7,24,12,1,1,8,7,9,10,10
Sassy,Sphynx,3.6,22,14,0,0,7,7,6,8,7
Zippy,Persian,6.9,29,13,3,3,4,4,3,2,6
Dewdrop,Khao Manee,4.0,20,14,1,1,8,6,8,4,8
Hemingway,Munchkin,3.0,21,14,2,1,7,6,8,5,8
Huntress,Scottish Fold,4.2,20,13,2,2,4,6,6,5,8
Sephora,British Shorthair,5.4,27,12,2,1,5,6,4,2,7
Baby Bear,Abyssinian,4.9,22,11,2,0,7,7,9,6,10
Pocket,Bengal,6.2,29,14,1,1,9,7,9,8,9
Butterbean,British Shorthair,6.1,30,13,2,1,5,5,4,4,7
Catwoman,Khao Manee,5.0,23,16,1,1,8,8,8,4,8
Sassy,Sphynx,4.6,23,13,0,0,6,6,6,8,8
Nutmeg,Scottish Fold,4.3,21,15,2,2,5,6,6,5,7
Zippy,Ragdoll,8.8,26,16,3,2,3,7,6,2,8
Hiroki,Sphynx,4.6,20,14,0,0,7,7,5,7,9
Zaiden,Persian,3.9,27,14,3,3,5,4,4,2,4
Buggles,Sphynx,3.0,27,13,0,0,6,6,6,8,7
Juniper,Scottish Fold,3.7,20,13,3,2,4,6,7,4,8
Hideki,Munchkin,3.4,15,12,1,1,7,6,7,5,7
Sax,Scottish Fold,5.1,22,12,2,2,6,8,5,3,8
Zena,Sphynx,4.1,20,14,0,0,7,5,7,7,9
Zen,Abyssinian,4.8,24,14,2,0,9,8,8,7,9
Teacup,Abyssinian,3.1,24,10,2,0,9,6,8,5,8
Hickle,Persian,4.1,27,13,3,3,3,6,5,3,6
Willow,British Shorthair,4.1,30,16,1,1,4,7,4,4,8
Sweet Pea,Abyssinian,4.2,23,13,2,0,7,6,9,5,8
Gumdrop,Sphynx,3.4,21,14,0,0,8,7,6,7,9
Crocket,Khao Manee,4.1,22,14,2,1,8,6,8,5,9
Picasso,Bengal,5.7,25,15,1,1,9,8,10,7,9
Satya,Ragdoll,5.0,28,13,3,2,3,6,5,4,7
Trixie,Khao Manee,3.2,20,15,1,1,7,8,7,3,10
Godiva,Munchkin,3.6,16,13,1,1,7,8,8,4,7
Snickers,Scottish Fold,5.7,24,13,3,2,5,6,6,5,8
Kohana,Bengal,4.1,27,13,1,1,9,8,10,8,7
Ramses,Ragdoll,4.4,29,17,3,2,3,7,5,4,7
Eri,Khao Manee,4.2,20,15,2,1,7,8,9,4,8
Rembrandt,British Shorthair,4.7,26,15,2,1,4,7,3,4,6
Kuro,Persian,5.0,27,13,3,3,5,4,3,2,5
Navajo,British Shorthair,4.6,28,13,1,1,4,6,4,3,6
Judo,Munchkin,3.3,18,13,2,1,7,6,9,4,8
Kameko,Khao Manee,3.5,26,14,1,1,8,7,7,5,10
Aria,Siamese,5.1,24,12,2,1,9,6,10,9,8
Cricket,Scottish Fold,3.2,22,14,2,2,5,6,5,4,7
Kimi,Persian,3.4,29,15,3,3,5,4,4,3,5
Barbie,Khao Manee,3.3,24,14,2,1,6,8,8,5,10
Marigold,Khao Manee,4.3,26,12,2,1,6,7,9,3,10
Zion,Siamese,3.2,26,14,2,1,9,7,8,9,9
Adorable,Abyssinian,5.0,26,15,1,0,8,7,9,6,9
Whiskers,Sphynx,4.3,25,12,0,0,8,5,5,9,7
Napoleon,Khao Manee,3.2,22,12,1,1,7,8,7,4,9
Dante,Bengal,6.5,31,16,2,1,9,6,9,7,7
Tamale,Persian,6.1,28,12,3,3,3,5,5,2,5
Naoki,Bengal,6.2,29,12,1,1,9,8,9,7,8
Cotton Candy,Bengal,7.2,28,12,1,1,8,7,9,8,7
Kei,British Shorthair,5.3,29,13,1,1,5,7,4,2,6
Nibbles,British Shorthair,6.3,26,17,2,1,6,5,4,3,8
Cassava,Scottish Fold,4.8,23,12,2,2,4,7,5,5,9
Zena,Persian,5.5,28,12,3,3,4,5,3,2,5
Deja,British Shorthair,4.7,30,14,2,1,5,5,5,2,6
Geisha,Khao Manee,4.2,20,15,1,1,7,8,7,5,10
Dai,Scottish Fold,3.7,22,15,3,2,5,8,7,4,9
Wicca,Scottish Fold,4.1,20,12,2,2,4,7,6,3,8
Euripides,British Shorthair,6.5,26,13,1,1,6,5,4,2,7
Sassy,Siamese,3.9,21,12,1,1,8,6,8,9,8
Naoko,Bengal,6.0,34,15,2,1,8,7,9,6,9
Button,Ragdoll,5.7,29,15,3,2,5,5,6,4,7
Katsuro,Khao Manee,4.1,22,13,2,1,6,7,7,5,9
Navajo,Bengal,4.4,32,15,2,1,8,7,9,6,9
Milkshake,Scottish Fold,5.0,23,13,2,2,4,8,7,4,8
Twinkles,Bengal,7.4,34,13,1,1,8,8,10,7,8
Taffy,Siamese,4.2,20,12,2,1,7,8,10,10,8
Peanut,Khao Manee,4.7,21,16,2,1,7,6,8,4,8
Jasmine,Abyssinian,3.5,24,12,2,0,8,8,8,6,10
Domo,Munchkin,2.3,20,13,2,1,7,8,7,4,9
Cotton Candy,Abyssinian,4.0,21,10,1,0,8,8,9,6,10
Aiko,Khao Manee,4.7,26,15,1,1,6,7,9,5,10
Gorgeous,Sphynx,3.7,26,12,0,0,8,6,6,9,9
Sugar,Abyssinian,3.6,23,12,1,0,9,8,8,6,8
Norio,Munchkin,2.7,17,14,1,1,7,6,7,6,8
Lakshmi,Scottish Fold,4.9,20,15,2,2,5,6,7,4,9
Fonz,Persian,3.9,28,11,3,3,3,4,3,3,6
Adorable,Bengal,4.2,25,16,2,1,8,6,9,7,7
Eiko,Khao Manee,3.5,26,13,1,1,8,6,7,3,8
Snugums,Abyssinian,4.3,22,10,2,0,8,6,9,5,10
Sora,Bengal,4.2,34,16,1,1,8,6,9,6,7
Kuro,Sphynx,3.4,25,13,0,0,8,7,7,7,7
Licorice,Persian,6.2,31,14,3,3,5,4,4,4,6
Baby Bear,Siamese,3.6,20,14,2,1,8,7,9,8,9
Nutmeg,Siamese,5.4,21,14,1,1,9,7,10,8,10
Yukio,Khao Manee,3.2,26,14,2,1,7,6,8,3,8
Shiro,Siamese,4.0,22,12,1,1,8,7,8,9,9
Juliette,British Shorthair,4.7,26,13,1,1,5,5,3,4,8
Hiro,Siamese,3.8,22,13,2,1,9,8,10,8,9
Wicca,Scottish Fold,4.4,20,14,3,2,4,8,7,5,7
Vega,Bengal,6.3,30,14,2,1,10,6,9,8,8
Bubble,Scottish Fold,4.9,26,13,3,2,4,6,7,5,8
Reiko,Khao Manee,3.3,25,15,2,1,7,8,9,3,10
Hobo,Munchkin,3.5,18,13,2,1,6,6,8,6,9
Twinkie,Bengal,7.2,32,14,1,1,10,7,10,6,7
Masi,Abyssinian,3.7,24,11,1,0,9,8,9,6,8
Catnip,Khao Manee,3.3,21,14,2,1,6,6,9,3,10
Nariko,Siamese,5.5,21,13,2,1,9,6,9,10,9
Benita,Khao Manee,4.9,20,16,2,1,7,6,8,3,9
Fresca,Persian,6.9,25,13,3,3,3,6,5,2,4
Moses,Abyssinian,4.1,21,14,1,0,8,7,9,6,8
Huntress,Munchkin,2.1,20,12,2,1,6,8,8,6,7
Cookie,Persian,4.5,30,12,3,3,4,4,5,2,4
Samurai,Abyssinian,4.0,21,10,1,0,8,6,8,6,8
Kimi,Persian,4.0,26,13,3,3,3,4,4,3,5
Pixie,Khao Manee,3.9,22,16,1,1,8,8,9,4,9
Adorable,Khao Manee,3.4,25,13,2,1,6,8,8,4,10
Cosmo,Munchkin,3.1,17,14,1,1,6,6,7,5,9
Fifi,Persian,6.7,25,14,3,3,5,4,3,4,6
Angel,Siamese,3.2,20,13,2,1,7,8,9,10,9
Victor,British Shorthair,6.2,25,14,2,1,4,7,4,4,7
Yoshie,Ragdoll,6.3,32,13,3,2,4,7,5,2,7
Goofy,British Shorthair,6.0,29,13,2,1,6,6,3,3,6
Kameko,Ragdoll,8.3,31,13,3,2,3,6,6,2,8
Domo,British Shorthair,4.4,26,16,1,1,4,7,3,3,8
Yukio,Sphynx,4.8,23,13,0,0,6,6,6,8,9
Snugums,Sphynx,3.7,27,14,0,0,7,7,5,8,7
Sweet Pea,Abyssinian,4.6,26,11,1,0,7,8,7,5,9
Goldie,British Shorthair,6.0,30,12,2,1,5,6,3,2,8
Milkshake,Bengal,7.7,27,15,2,1,9,7,9,6,8
Daisy,British Shorthair,5.1,28,17,2,1,5,5,3,2,7
Toshi,Siamese,5.2,25,14,1,1,8,7,9,9,9
Koto,Ragdoll,7.4,28,13,3,2,4,6,4,3,8
Arwen,Ragdoll,6.1,29,13,3,2,5,7,4,2,7
Ping Pong,Siamese,4.7,23,13,2,1,8,8,8,10,10
Emi,Munchkin,2.5,20,12,2,1,7,8,9,5,9
Cookie,Munchkin,2.8,16,12,2,1,6,6,8,6,8
Zen,Munchkin,3.3,21,13,1,1,5,6,8,4,7
Squanto,Scottish Fold,3.8,21,13,3,2,4,7,7,4,9
Sora,Sphynx,4.3,27,14,0,0,7,7,5,9,9
Matsui,Scottish Fold,4.4,23,14,2,2,6,7,6,3,9
Snuggles,Sphynx,4.3,26,13,0,0,8,6,7,8,7
Muggles,Ragdoll,4.8,31,16,3,2,4,6,4,3,8
Diamond,Khao Manee,4.4,25,13,1,1,7,8,7,5,10
Kitty,Scottish Fold,3.2,26,13,3,2,5,8,6,3,7
Goldilocks,Abyssinian,3.1,24,10,1,0,9,6,9,6,9
Dimples,British Shorthair,5.3,27,13,1,1,5,7,5,4,7
Pyramid,Khao Manee,3.0,23,15,1,1,6,7,9,4,9
Cho,Sphynx,4.0,23,14,0,0,7,7,6,7,8
Honcho,Siamese,4.3,22,12,2,1,8,7,8,10,8
Kioshi,Abyssinian,3.5,26,11,2,0,8,6,8,7,10
Sparkles,Siamese,5.5,23,14,2,1,7,6,9,10,10
